evolution_tree_id,pokemon_form_id,text_markup,text_html,grid_column,grid_row
417,1036,,,1,1
418,1037,,,1,1
419,1038,,,1,1
420,1039,,,1,1
420,1040,400 Meltan Candy in Pokémon GO,400 Meltan Candy in Pokémon GO,2,1
421,1041,,,1,1
421,1042,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
421,1043,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
422,1044,,,1,1
422,1045,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
422,1046,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
423,1047,,,1,1
423,1048,{Lv. 16;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 16</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
423,1049,{Lv. 35;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 35</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
424,1050,,,1,1
424,1051,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
425,1052,,,1,1
425,1053,{Lv. 18;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
425,1054,{Lv. 38;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 38</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
426,1055,,,1,1
426,1056,{Lv. 10;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 10</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
426,1057,{Lv. 30;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
427,1058,,,1,1
427,1059,{Lv. 18;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
428,1060,,,1,1
428,1061,{Lv. 20;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 20</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
429,1062,,,1,1
429,1063,{Lv. 24;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 24</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
430,1064,,,1,1
430,1065,{Lv. 22;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 22</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
431,1066,,,1,1
431,1067,{Lv. 25;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 25</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
432,1068,,,1,1
432,1069,{Lv. 18;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 18</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
432,1070,{Lv. 34;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 34</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
433,1071,,,1,1 / span 3
433,1072,{Tart Apple;ITEM;tart-apple},"<a href=""/items/tart-apple"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Tart Apple</span><img src=""https://cdn.pokedb.org/b75a7ab259df4abf570c9787e7c9262608437bdbf34b843d2c9ebd74581e7885w20h20"" width=""20"" height=""20"" alt=""Item Icon for Tart Apple"" style=""width: 20px; height: 20px""></a>",2,1
433,1073,{Sweet Apple;ITEM;sweet-apple},"<a href=""/items/sweet-apple"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Sweet Apple</span><img src=""https://cdn.pokedb.org/40b9dbe218618baf573b44ef21be8169ef5f65de950825f7b0e8ec6c2d658597w20h20"" width=""20"" height=""20"" alt=""Item Icon for Sweet Apple"" style=""width: 20px; height: 20px""></a>",2,2
433,1275,{Syrupy Apple;ITEM;syrupy-apple},"<a href=""/items/syrupy-apple"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Syrupy Apple</span><img src=""https://cdn.pokedb.org/c1a5975720d4de02657dc6a9e432278870a2926e88744140461befd648a8fd70w20h20"" width=""20"" height=""20"" alt=""Item Icon for Syrupy Apple"" style=""width: 20px; height: 20px""></a>",2,3
433,1286,{Lv. Up;ITEM;rare-candy} while knowing {Dragon Cheer;MOVE;dragon-cheer},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while knowing <a href=""/moves/dragon-cheer"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Dragon Cheer</span></a>",3,3
434,1074,,,1,1
434,1075,{Lv. 36;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 36</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
435,1076,,,1,1
436,1079,,,1,1
436,1080,{Lv. 26;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 26</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
437,1081,,,1,1 / span 2
437,1082,"{Lv. 30;ITEM;rare-candy} Natures: {Hardy;NATURE;hardy}, {Brave;NATURE;brave}, {Adamant;NATURE;adamant}, {Naughty;NATURE;naughty}, {Docile;NATURE;docile}, {Impish;NATURE;impish}, {Lax;NATURE;lax}, {Hasty;NATURE;hasty}, {Jolly;NATURE;jolly}, {Naive;NATURE;naive}, {Rash;NATURE;rash}, {Sassy;NATURE;sassy}, {Quirky;NATURE;quirky}","<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> Natures: <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Hardy</span><img src=""https://cdn.pokedb.org/280750fdce4be3306f0759857f8e9c328570f5775734a6727cb8b5e90a361ab6"" width=""24"" height=""24"" alt=""Nature Icon for Hardy"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Brave</span><img src=""https://cdn.pokedb.org/92c3f485488abcf059f4a056204765283976e47c90b5c254eacb5436a8822ef0"" width=""24"" height=""24"" alt=""Nature Icon for Brave"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Adamant</span><img src=""https://cdn.pokedb.org/1f7a673466d1925ad435901149ca6503578f8af06a4eb86399a1551c38602a18"" width=""24"" height=""24"" alt=""Nature Icon for Adamant"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Naughty</span><img src=""https://cdn.pokedb.org/69ae91b8647ea44dcfd32dcd2433fcf7beef2e6766a87e1ac39aaa7cb3e70bf2"" width=""24"" height=""24"" alt=""Nature Icon for Naughty"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Docile</span><img src=""https://cdn.pokedb.org/2939502eb839291ace1522194f2ec204194ba16d90f8fab9e783d4a7a2eb26c8"" width=""24"" height=""24"" alt=""Nature Icon for Docile"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Impish</span><img src=""https://cdn.pokedb.org/71394a90e4baf9cc561f2565064982495dbf64fccb7ba852fa38c8180155dfff"" width=""24"" height=""24"" alt=""Nature Icon for Impish"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Lax</span><img src=""https://cdn.pokedb.org/26727adc2179d18a8866dc6906c4497f2d7a43e94363e9c01f4167ae3c4c679d"" width=""24"" height=""24"" alt=""Nature Icon for Lax"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Hasty</span><img src=""https://cdn.pokedb.org/96e357b1204182c4e756e4c618ff2d139a803bcf780543823b22cd2a7248e634"" width=""24"" height=""24"" alt=""Nature Icon for Hasty"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Jolly</span><img src=""https://cdn.pokedb.org/50df7c26a66986c10d9f27754ba435e9c0f54bb007708f1c5fdb5c453936d63e"" width=""24"" height=""24"" alt=""Nature Icon for Jolly"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Naive</span><img src=""https://cdn.pokedb.org/bc06e15bf9030a38f6e6868f352a0f693e96ff169d1a01fcba520a8d3adc0565"" width=""24"" height=""24"" alt=""Nature Icon for Naive"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Rash</span><img src=""https://cdn.pokedb.org/694a5fc9dc0dff21cff82358add6315709bd8c1ac9c35dfa166a1e8dc3c101f9"" width=""24"" height=""24"" alt=""Nature Icon for Rash"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Sassy</span><img src=""https://cdn.pokedb.org/1fbf042aca9040a85acb8f08481fae7c63d07d4a55e13b274e76fda1ff2f53fa"" width=""24"" height=""24"" alt=""Nature Icon for Sassy"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Quirky</span><img src=""https://cdn.pokedb.org/dc1d2178df04fc045df18ca98b5904f99a91fed1c2cd57ff10283c2d76784297"" width=""24"" height=""24"" alt=""Nature Icon for Quirky"" style=""width: 24px; height: 24px""></span>",2,1
437,1083,"{Lv. 30;ITEM;rare-candy} Natures: {Lonely;NATURE;lonely}, {Bold;NATURE;bold}, {Relaxed;NATURE;relaxed}, {Timid;NATURE;timid}, {Serious;NATURE;serious}, {Modest;NATURE;modest}, {Mild;NATURE;mild}, {Quiet;NATURE;quiet}, {Bashful;NATURE;bashful}, {Calm;NATURE;calm}, {Gentle;NATURE;gentle}, {Careful;NATURE;careful}","<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 30</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> Natures: <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Lonely</span><img src=""https://cdn.pokedb.org/a46ffd60b3d36415245ddd69893496f5f90e5477d7a57e87be4fe369fb5ff71d"" width=""24"" height=""24"" alt=""Nature Icon for Lonely"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Bold</span><img src=""https://cdn.pokedb.org/81d05fb90570a11c9188ef80452ce56d7fdfa7d6b467853f0c20dc84cc6e2478"" width=""24"" height=""24"" alt=""Nature Icon for Bold"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Relaxed</span><img src=""https://cdn.pokedb.org/77d70eb43b9a4fe5c5883006e8aa0148b4bc5bb98f989c817d2a3f44aca1ea1a"" width=""24"" height=""24"" alt=""Nature Icon for Relaxed"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Timid</span><img src=""https://cdn.pokedb.org/88959d2d59d5c46c98680ebc6b88c9e2b5b7af13fa5edfa12fe8cb062f0d35c6"" width=""24"" height=""24"" alt=""Nature Icon for Timid"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Serious</span><img src=""https://cdn.pokedb.org/59b88290f32156620455e6a945530041437be619e474eafaaf583f101aad9516"" width=""24"" height=""24"" alt=""Nature Icon for Serious"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Modest</span><img src=""https://cdn.pokedb.org/8e2068310cfcde89568959670ae3491ffe0c8e02f5722c5de5653d978f95307c"" width=""24"" height=""24"" alt=""Nature Icon for Modest"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Mild</span><img src=""https://cdn.pokedb.org/07e022878a5af92284107b920ff6933946791d94a7d6af0ebd94bbc45eae6127"" width=""24"" height=""24"" alt=""Nature Icon for Mild"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Quiet</span><img src=""https://cdn.pokedb.org/b498db3e40372a659ee5e38323386ea85707450040735227e8496291091dc146"" width=""24"" height=""24"" alt=""Nature Icon for Quiet"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Bashful</span><img src=""https://cdn.pokedb.org/36bd0638f98ad4435982c5d6315b1a489797ee8a3cdd137a9c89af567d14a660"" width=""24"" height=""24"" alt=""Nature Icon for Bashful"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Calm</span><img src=""https://cdn.pokedb.org/52d692ab4bf9f62427c84ef1cdbfd3fe12beb19e552e3314192568fe7a24e0aa"" width=""24"" height=""24"" alt=""Nature Icon for Calm"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Gentle</span><img src=""https://cdn.pokedb.org/023456e174cd1e318538c2e335742a33cbc8d793eb2b24c3beffbbf981b7ef92"" width=""24"" height=""24"" alt=""Nature Icon for Gentle"" style=""width: 24px; height: 24px""></span>, <span style=""display: inline-flex; gap: 0.25rem""><span style=""text-transform: uppercase; font-family: ui-monospace, SFMono-Regular, Menlo, Monaco, Consolas, 'Liberation Mono', 'Courier New', monospace;"">Careful</span><img src=""https://cdn.pokedb.org/8741e1412a74fa5f15a692a344744ce2027c6c7989bc2509c346dcd249bf9dfe"" width=""24"" height=""24"" alt=""Nature Icon for Careful"" style=""width: 24px; height: 24px""></span>",2,2
438,1084,,,1,1
438,1085,{Lv. 28;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 28</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
439,1086,,,1,1
439,1087,{Lv. Up;ITEM;rare-candy} while knowing {Taunt;MOVE;taunt},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> while knowing <a href=""/moves/taunt"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Taunt</span></a>",2,1
440,1088,,,1,1
440,1089,Use a {Cracked Pot;ITEM;cracked-pot} (Phony Form)<br/>Use a {Chipped Pot;ITEM;chipped-pot} (Anitque Form),"Use a <a href=""/items/cracked-pot"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Cracked Pot</span><img src=""https://cdn.pokedb.org/dfdd5cb80076a6b491761e3238e263b087821c95d93bdf42c65e4a7cc36e170cw20h20"" width=""20"" height=""20"" alt=""Item Icon for Cracked Pot"" style=""width: 20px; height: 20px""></a> (Phony Form)<br>Use a <a href=""/items/chipped-pot"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Chipped Pot</span><img src=""https://cdn.pokedb.org/43c0bb8d9a49e484a972cb6f57268da223133b8a593cf77d71348875932bb15dw20h20"" width=""20"" height=""20"" alt=""Item Icon for Chipped Pot"" style=""width: 20px; height: 20px""></a> (Anitque Form)",2,1
441,1090,,,1,1
441,1091,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
441,1092,{Lv. 42;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 42</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
442,1093,,,1,1
442,1094,{Lv. 32;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 32</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
442,1095,{Lv. 42;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 42</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",3,1
443,1102,,,1,1
443,1103,Spin holding any {Sweet;ITEM;flower-sweet},"Spin holding any <a href=""/items/flower-sweet"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Sweet</span><img src=""https://cdn.pokedb.org/12e03d2c168236924db1ee1656db3e4fe70bd443104daab5550343ba1fab262aw20h20"" width=""20"" height=""20"" alt=""Item Icon for Flower Sweet"" style=""width: 20px; height: 20px""></a>",2,1
444,1104,,,1,1
445,1105,,,1,1
446,1106,,,1,1
446,1107,{Lv. Up;ITEM;rare-candy} with high friendship<br/>at night,"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. Up</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a> with high friendship<br>at night",2,1
447,1108,,,1,1
448,1109,,,1,1
449,1111,,,1,1
450,1113,,,1,1
451,1115,,,1,1
451,1116,{Lv. 34;ITEM;rare-candy},"<a href=""/items/rare-candy"" style=""display: inline-flex; gap: 0.25rem; font-weight: 700""><span>Lv. 34</span><img src=""https://cdn.pokedb.org/9494f55be4a8eee84a7535bb018a01a8bb4f81fa42a32b3ff9ffab20db71a085w20h20"" width=""20"" height=""20"" alt=""Item Icon for Rare Candy"" style=""width: 20px; height: 20px""></a>",2,1
452,1117,,,1,1
453,1118,,,1,1
454,1119,,,1,1
455,1120,,,1,1
456,1121,,,1,1
